"SPECIES_GROUP_ID","SPECIES_GROUP_CODE","SPECIES_GROUP_NAME","SG_EFFECTIVE_DATE","AGENCY","AGENCY_SPECIES_ID","AGENCY_SPECIES_CODE","AGENCY_SPECIES_NAME","MANAGEMENT_AREA_ID","MANAGEMENT_AREA_CODE"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",33,"153","Redbanded Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",33,"153","Redbanded Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",1525,"172","Dusky Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",1525,"172","Dusky Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",35,"155","Yellowtail Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",35,"155","Yellowtail Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",36,"156","Widow Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",36,"156","Widow Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",37,"157","Silvergray Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",37,"157","Silvergray Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",37,"157","Silvergray Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",37,"157","Silvergray Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",37,"157","Silvergray Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",37,"157","Silvergray Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",37,"157","Silvergray Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",37,"157","Silvergray Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",37,"157","Silvergray Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",38,"158","Redstripe Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",38,"158","Redstripe Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",38,"158","Redstripe Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",38,"158","Redstripe Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",38,"158","Redstripe Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",38,"158","Redstripe Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",38,"158","Redstripe Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",38,"158","Redstripe Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",38,"158","Redstripe Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",39,"159","Darkblotched Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",39,"159","Darkblotched Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",39,"159","Darkblotched Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",39,"159","Darkblotched Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",39,"159","Darkblotched Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",39,"159","Darkblotched Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",39,"159","Darkblotched Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",39,"159","Darkblotched Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",39,"159","Darkblotched Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",41,"166","Sharpchin Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",41,"166","Sharpchin Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",41,"166","Sharpchin Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",41,"166","Sharpchin Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",41,"166","Sharpchin Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",41,"166","Sharpchin Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",41,"166","Sharpchin Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",41,"166","Sharpchin Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",41,"166","Sharpchin Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",42,"167","Blue Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",42,"167","Blue Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",46,"175","Yellowmouth Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",46,"175","Yellowmouth Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",46,"175","Yellowmouth Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",46,"175","Yellowmouth Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",46,"175","Yellowmouth Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",46,"175","Yellowmouth Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",46,"175","Yellowmouth Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",46,"175","Yellowmouth Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",46,"175","Yellowmouth Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",47,"176","Harlequin Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",47,"176","Harlequin Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",47,"176","Harlequin Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",47,"176","Harlequin Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",47,"176","Harlequin Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",47,"176","Harlequin Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",47,"176","Harlequin Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",47,"176","Harlequin Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",47,"176","Harlequin Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",48,"177","Blackgill Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",48,"177","Blackgill Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",48,"177","Blackgill Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",48,"177","Blackgill Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",48,"177","Blackgill Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",48,"177","Blackgill Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",48,"177","Blackgill Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",48,"177","Blackgill Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",48,"177","Blackgill Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",49,"178","Chilipepper Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",49,"178","Chilipepper Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",49,"178","Chilipepper Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",49,"178","Chilipepper Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",49,"178","Chilipepper Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",49,"178","Chilipepper Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",49,"178","Chilipepper Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",49,"178","Chilipepper Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",49,"178","Chilipepper Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",50,"179","Pygmy Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",50,"179","Pygmy Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",50,"179","Pygmy Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",50,"179","Pygmy Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",50,"179","Pygmy Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",50,"179","Pygmy Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",50,"179","Pygmy Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",50,"179","Pygmy Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",50,"179","Pygmy Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",51,"181","Shortbelly Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",51,"181","Shortbelly Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",51,"181","Shortbelly Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",51,"181","Shortbelly Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",51,"181","Shortbelly Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",51,"181","Shortbelly Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",51,"181","Shortbelly Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",51,"181","Shortbelly Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",51,"181","Shortbelly Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",52,"182","Splitnose Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",52,"182","Splitnose Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",52,"182","Splitnose Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",52,"182","Splitnose Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",52,"182","Splitnose Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",52,"182","Splitnose Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",52,"182","Splitnose Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",52,"182","Splitnose Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",52,"182","Splitnose Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",53,"183","Stripetail Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",53,"183","Stripetail Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",53,"183","Stripetail Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",53,"183","Stripetail Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",53,"183","Stripetail Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",53,"183","Stripetail Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",53,"183","Stripetail Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",53,"183","Stripetail Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",53,"183","Stripetail Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",54,"184","Vermilion Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",54,"184","Vermilion Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",54,"184","Vermilion Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",54,"184","Vermilion Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",54,"184","Vermilion Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",54,"184","Vermilion Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",54,"184","Vermilion Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",54,"184","Vermilion Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",54,"184","Vermilion Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",55,"185","Aurora Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",55,"185","Aurora Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",55,"185","Aurora Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",55,"185","Aurora Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",55,"185","Aurora Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",55,"185","Aurora Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",55,"185","Aurora Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",55,"185","Aurora Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",55,"185","Aurora Rockfish",29,"659"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",218,"139","Unidentified Rockfish",20,"BS"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",218,"139","Unidentified Rockfish",21,"AI"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",218,"139","Unidentified Rockfish",23,"610"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",218,"139","Unidentified Rockfish",24,"620"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",218,"139","Unidentified Rockfish",25,"630"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",218,"139","Unidentified Rockfish",26,"640"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",218,"139","Unidentified Rockfish",27,"649"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",218,"139","Unidentified Rockfish",28,"650"
126,"ROCK","Other Rockfish",01-JAN-08,"AKR",218,"139","Unidentified Rockfish",29,"659"
167,"160","Other Sculpins",01-JAN-03,"OBS",264,"471","ROUGHSPINE SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",264,"471","ROUGHSPINE SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",264,"471","ROUGHSPINE SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",495,"417","NORTHERN SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",495,"417","NORTHERN SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",495,"417","NORTHERN SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",530,"400","SCULPIN UNIDENTIFIED",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",530,"400","SCULPIN UNIDENTIFIED",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",530,"400","SCULPIN UNIDENTIFIED",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",533,"424","PACIFIC STAGHORN SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",533,"424","PACIFIC STAGHORN SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",533,"424","PACIFIC STAGHORN SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",540,"423","ARCTIC STAGHORN SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",540,"423","ARCTIC STAGHORN SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",540,"423","ARCTIC STAGHORN SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",550,"401","SPINYHEAD SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",550,"401","SPINYHEAD SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",550,"401","SPINYHEAD SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",560,"395","DARKFIN SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",560,"395","DARKFIN SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",560,"395","DARKFIN SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",445,"472","ANTLERED SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",445,"472","ANTLERED SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",445,"472","ANTLERED SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",448,"412","BUFFALO SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",448,"412","BUFFALO SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",448,"412","BUFFALO SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",449,"419","SAILFIN SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",449,"419","SAILFIN SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",449,"419","SAILFIN SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",450,"396","SILVERSPOTTED SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",450,"396","SILVERSPOTTED SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",1247,"428","THYRISCUS ANOPLUS",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",1247,"428","THYRISCUS ANOPLUS",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",1247,"428","THYRISCUS ANOPLUS",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",1248,"429","ICELUS CANALICULATUS",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",1248,"429","ICELUS CANALICULATUS",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",1248,"429","ICELUS CANALICULATUS",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",1249,"431","GYMNOCANTHUS UNIDENTIFIED",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",1249,"431","GYMNOCANTHUS UNIDENTIFIED",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",1249,"431","GYMNOCANTHUS UNIDENTIFIED",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",1250,"432","ICELUS EURYOPS",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",1250,"432","ICELUS EURYOPS",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",1250,"432","ICELUS EURYOPS",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",1252,"436","ICELUS UNIDENTIFIED",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",1252,"436","ICELUS UNIDENTIFIED",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",1252,"436","ICELUS UNIDENTIFIED",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",378,"413","THORNY SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",378,"413","THORNY SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",378,"413","THORNY SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",379,"416","SLIM SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",379,"416","SLIM SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",379,"416","SLIM SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",380,"420","CALICO SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",380,"420","CALICO SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",380,"420","CALICO SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",381,"421","MOSSHEAD SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",381,"421","MOSSHEAD SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",381,"421","MOSSHEAD SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",382,"426","SPECTACLED SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",382,"426","SPECTACLED SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",382,"426","SPECTACLED SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",383,"427","LEISTER SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",383,"427","LEISTER SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",383,"427","LEISTER SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",386,"403","THREADFIN SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",386,"403","THREADFIN SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",386,"403","THREADFIN SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",387,"404","DUSKY SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",387,"404","DUSKY SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",387,"404","DUSKY SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",450,"396","SILVERSPOTTED SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",464,"433","TRIGLOPS SCULPIN UNIDENTIFIED",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",464,"433","TRIGLOPS SCULPIN UNIDENTIFIED",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",464,"433","TRIGLOPS SCULPIN UNIDENTIFIED",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",476,"422","BLOB SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",476,"422","BLOB SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",476,"422","BLOB SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",246,"397","TADPOLE SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",246,"397","TADPOLE SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",246,"397","TADPOLE SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",252,"408","RIBBED SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",252,"408","RIBBED SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",252,"408","RIBBED SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",253,"409","CRESTED SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",253,"409","CRESTED SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",253,"409","CRESTED SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",255,"411","BLACKFIN SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",255,"411","BLACKFIN SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",255,"411","BLACKFIN SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",258,"425","SCISSORTAIL SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",258,"425","SCISSORTAIL SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",258,"425","SCISSORTAIL SCULPIN",31,"GOA"
167,"160","Other Sculpins",01-JAN-03,"OBS",263,"470","ARMORHEAD SCULPIN",20,"BS"
167,"160","Other Sculpins",01-JAN-03,"OBS",263,"470","ARMORHEAD SCULPIN",21,"AI"
167,"160","Other Sculpins",01-JAN-03,"OBS",263,"470","ARMORHEAD SCULPIN",31,"GOA"
129,"OTHR","Other Species",01-JAN-10,"OBS",476,"422","BLOB SCULPIN",21,"AI"
129,"OTHR","Other Species",01-JAN-10,"OBS",476,"422","BLOB SCULPIN",31,"GOA"
129,"OTHR","Other Species",01-JAN-10,"OBS",540,"423","ARCTIC STAGHORN SCULPIN",20,"BS"
129,"OTHR","Other Species",01-JAN-10,"OBS",540,"423","ARCTIC STAGHORN SCULPIN",21,"AI"
129,"OTHR","Other Species",01-JAN-10,"OBS",540,"423","ARCTIC STAGHORN SCULPIN",31,"GOA"
129,"OTHR","Other Species",01-JAN-10,"OBS",533,"424","PACIFIC STAGHORN SCULPIN",20,"BS"
129,"OTHR","Other Species",01-JAN-10,"OBS",533,"424","PACIFIC STAGHORN SCULPIN",21,"AI"
129,"OTHR","Other Species",01-JAN-10,"OBS",533,"424","PACIFIC STAGHORN SCULPIN",31,"GOA"
129,"OTHR","Other Species",01-JAN-10,"OBS",258,"425","SCISSORTAIL SCULPIN",20,"BS"
129,"OTHR","Other Species",01-JAN-10,"OBS",258,"425","SCISSORTAIL SCULPIN",21,"AI"
129,"OTHR","Other Species",01-JAN-10,"OBS",258,"425","SCISSORTAIL SCULPIN",31,"GOA"
129,"OTHR","Other Species",01-JAN-10,"OBS",382,"426","SPECTACLED SCULPIN",20,"BS"
129,"OTHR","Other Species",01-JAN-10,"OBS",382,"426","SPECTACLED SCULPIN",21,"AI"
129,"OTHR","Other Species",01-JAN-10,"OBS",382,"426","SPECTACLED SCULPIN",31,"GOA"
129,"OTHR","Other Species",01-JAN-10,"OBS",383,"427","LEISTER SCULPIN",20,"BS"
129,"OTHR","Other Species",01-JAN-10,"OBS",383,"427","LEISTER SCULPIN",21,"AI"
129,"OTHR","Other Species",01-JAN-10,"OBS",383,"427","LEISTER SCULPIN",31,"GOA"
129,"OTHR","Other Species",01-JAN-10,"OBS",1247,"428","THYRISCUS ANOPLUS",20,"BS"
129,"OTHR","Other Species",01-JAN-10,"OBS",1247,"428","THYRISCUS ANOPLUS",21,"AI"
129,"OTHR","Other Species",01-JAN-10,"OBS",1247,"428","THYRISCUS ANOPLUS",31,"GOA"
129,"OTHR","Other Species",01-JAN-10,"OBS",1248,"429","ICELUS CANALICULATUS",20,"BS"
129,"OTHR","Other Species",01-JAN-10,"OBS",1248,"429","ICELUS CANALICULATUS",21,"AI"
129,"OTHR","Other Species",01-JAN-10,"OBS",1248,"429","ICELUS CANALICULATUS",31,"GOA"
